Rank,PlayerID,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,DraftKingsSalary,FantasyPointsDraftKings
77,16856,Matt Jones,WAS,RB,3,NYG,28,25,4000,7
77,11220,Dexter McCluster,TEN,RB,3,IND,13,19,3000,7
79,16856,Matt Jones,WAS,RB,4,PHI,13,5,4500,6.9
79,8649,Rashad Jennings,NYG,RB,4,BUF,27,6,4200,6.9
79,16855,Ty Montgomery,GB,RB,4,SF,29,29,3000,6.9
82,4640,Reggie Bush,SF,RB,4,GB,16,22,3800,6.7
83,14269,Alfred Morris,WAS,RB,3,NYG,28,25,4700,6.6
83,16189,Alfred Blue,HOU,RB,4,ATL,17,32,3900,6.6
85,11256,Ryan Mathews,PHI,RB,3,NYJ,2,1,3300,6.5
85,14731,Lance Dunbar,DAL,RB,3,ATL,19,32,3200,6.5
87,14046,Ronnie Hillman,DEN,RB,4,MIN,8,13,4700,6.3
88,8649,Rashad Jennings,NYG,RB,3,WAS,3,1,4700,6.2
88,14269,Alfred Morris,WAS,RB,4,PHI,13,5,4100,6.2
88,17050,Thomas Rawls,SEA,RB,4,DET,29,23,3000,6.2
88,16965,Josh Robinson,IND,RB,3,TEN,7,12,3000,6.2
88,16609,Charles Sims,TB,RB,4,CAR,3,14,3600,6.2
93,16189,Alfred Blue,HOU,RB,3,TB,20,27,3600,6.1
93,12506,James Starks,GB,RB,4,SF,29,28,3800,6.1
95,14046,Ronnie Hillman,DEN,RB,3,DET,29,29,5300,6
96,12506,James Starks,GB,RB,3,KC,24,1,3000,5.9
96,5701,Fred Jackson,SEA,RB,3,CHI,27,16,3000,5.9
96,16847,David Johnson,ARI,RB,4,LAR,7,27,4200,5.9
99,16771,Todd Gurley,LAR,RB,4,ARI,4,10,4300,5.8
100,16510,Jerick McKinnon,MIN,RB,3,LAC,14,25,3000,5.6
100,15207,Benjamin Cunningham,LAR,RB,4,ARI,4,10,3400,5.6
102,14719,Jonathan Grimes,HOU,RB,3,TB,20,27,3100,5.4
103,12323,Joique Bell,DET,RB,3,DEN,1,12,4200,5.3
104,8066,Darren McFadden,DAL,RB,3,ATL,19,32,4000,5.2
105,16771,Todd Gurley,LAR,RB,3,PIT,30,5,4700,5
105,5701,Fred Jackson,SEA,RB,4,DET,29,23,3000,5
107,7580,DeAngelo Williams,PIT,RB,3,LAR,12,29,4400,4.8
108,17089,Terron Ward,ATL,RB,3,DAL,3,10,3000,4.7
108,16345,Branden Oliver,LAC,RB,3,MIN,8,18,3000,4.7
110,16031,Damien Williams,MIA,RB,4,NYJ,2,7,3000,4.4
111,15645,Khiry Robinson,NO,RB,3,CAR,4,7,3000,4.3
111,16915,Karlos Williams,BUF,RB,3,MIA,10,9,3200,4.3
111,13163,Roy Helu,OAK,RB,3,CLE,17,28,3000,4.3
111,15126,Theo Riddick,DET,RB,3,DEN,1,12,3100,4.3
115,16099,Lorenzo Taliaferro,BAL,RB,3,CIN,5,26,3000,4.2
115,15045,Knile Davis,KC,RB,3,GB,14,19,3000,4.2
115,16855,Ty Montgomery,GB,RB,3,KC,24,32,3000,4.2
118,16031,Damien Williams,MIA,RB,3,BUF,31,8,3000,4.1
118,12285,Anthony Dixon,BUF,RB,4,NYG,25,23,null,4.1
118,16626,Tre Mason,LAR,RB,4,ARI,4,10,4000,4.1
121,3382,Marcel Reece,OAK,FB,3,CLE,17,28,3200,4
122,15221,Zac Stacy,NYJ,RB,3,PHI,15,13,3000,3.9
122,15645,Khiry Robinson,NO,RB,4,DAL,11,26,3000,3.9
122,3382,Marcel Reece,OAK,FB,4,CHI,24,12,3000,3.9
125,4738,Mike Tolbert,CAR,FB,3,NO,26,22,3000,3.7
125,16099,Lorenzo Taliaferro,BAL,RB,4,PIT,15,2,3000,3.7
125,15045,Knile Davis,KC,RB,4,CIN,9,18,3000,3.7
128,16345,Branden Oliver,LAC,RB,4,CLE,22,30,3000,3.5
128,16510,Jerick McKinnon,MIN,RB,4,DEN,1,19,3000,3.5
128,15102,Chris Thompson,WAS,RB,4,PHI,13,5,3500,3.5
131,16402,Andre Williams,NYG,RB,3,WAS,3,1,3200,3.4
131,16965,Josh Robinson,IND,RB,4,JAX,28,26,3200,3.4
131,4738,Mike Tolbert,CAR,FB,4,TB,18,29,3000,3.4
134,11413,Toby Gerhart,JAX,RB,3,NE,29,23,3000,3.3
135,15616,Fozzy Whittaker,CAR,RB,4,TB,18,29,3000,3.2
135,14901,Kyle Juszczyk,BAL,FB,4,PIT,15,2,3000,3.2
137,7580,DeAngelo Williams,PIT,RB,4,BAL,27,5,4600,3.1
137,11413,Toby Gerhart,JAX,RB,4,IND,23,25,3000,3.1
137,13299,Jacquizz Rodgers,CHI,RB,4,OAK,31,20,3000,3.1
140,8066,Darren McFadden,DAL,RB,4,NO,30,13,3600,2.9
140,16867,Jeremy Langford,CHI,RB,4,OAK,31,20,3000,2.9
142,15616,Fozzy Whittaker,CAR,RB,3,NO,26,22,3000,2.8
142,16887,Mike Davis,SF,RB,3,ARI,16,20,3200,2.8
142,13299,Jacquizz Rodgers,CHI,RB,3,SEA,23,3,3000,2.8
142,16886,Javorius Allen,BAL,RB,4,PIT,15,2,3000,2.8
146,13063,Taiwan Jones,OAK,RB,3,CLE,17,28,3000,2.7
146,16934,Cameron Artis-Payne,CAR,RB,4,TB,18,29,3000,2.7
146,17089,Terron Ward,ATL,RB,4,HOU,14,9,3000,2.7
149,8604,Donald Brown,LAC,RB,3,MIN,8,18,3000,2.5
149,13255,Matt Asiata,MIN,RB,3,LAC,14,25,3000,2.5
149,12285,Anthony Dixon,BUF,RB,3,MIA,10,9,null,2.5
152,16402,Andre Williams,NYG,RB,4,BUF,27,6,3100,2.4
152,16886,Javorius Allen,BAL,RB,3,CIN,5,26,3100,2.4
152,13852,Bobby Rainey,TB,RB,3,HOU,21,14,3000,2.4
152,15221,Zac Stacy,NYJ,RB,4,MIA,20,16,3000,2.4
156,16934,Cameron Artis-Payne,CAR,RB,3,NO,26,22,3000,2.3
156,13163,Roy Helu,OAK,RB,4,CHI,24,12,3000,2.3
158,14352,Travaris Cadet,NE,RB,3,JAX,9,6,3000,2.2
158,13255,Matt Asiata,MIN,RB,4,DEN,1,19,3000,2.2
160,16955,Malcolm Johnson,CLE,FB,3,OAK,32,32,3000,2.1
160,17023,Zach Zenner,DET,RB,4,SEA,3,2,3000,2.1
162,14901,Kyle Juszczyk,BAL,FB,3,CIN,5,26,3000,2
162,13102,Jordan Todman,PIT,RB,3,LAR,null,null,3000,2
164,15102,Chris Thompson,WAS,RB,3,NYG,28,25,3000,1.9
164,14687,Bernard Pierce,JAX,RB,4,IND,23,25,3000,1.9
164,13852,Bobby Rainey,TB,RB,4,CAR,3,14,3000,1.9
167,14917,Rex Burkhead,CIN,RB,3,BAL,18,11,3000,1.8
167,1589,John Kuhn,GB,FB,3,KC,24,1,3000,1.8
167,14786,Patrick DiMarco,ATL,FB,4,HOU,14,9,3000,1.8
170,15565,Jonas Gray,MIA,RB,4,NYJ,2,7,3000,1.7
170,11969,Darrel Young,WAS,FB,3,NYG,28,25,3000,1.7
170,14786,Patrick DiMarco,ATL,FB,3,DAL,3,10,3000,1.7
170,16144,Dri Archer,PIT,RB,3,LAR,12,29,3000,1.7
170,13446,Bruce Miller,SF,FB,3,ARI,16,20,3000,1.7
170,13418,Anthony Sherman,KC,FB,4,CIN,9,18,3000,1.7
170,13446,Bruce Miller,SF,FB,4,GB,16,22,3000,1.7
177,13418,Anthony Sherman,KC,FB,3,GB,14,19,3000,1.6
178,13735,Chris Polk,HOU,RB,4,ATL,17,32,3300,1.5
179,16867,Jeremy Langford,CHI,RB,3,SEA,23,3,3000,1.4
180,13741,Brandon Bolden,NE,RB,3,JAX,9,6,3000,1.3
181,17234,Alonzo Harris,GB,RB,3,KC,24,1,3000,1.2
181,16287,Juwan Thompson,DEN,RB,4,MIN,8,13,3000,1.2
183,16163,Antonio Andrews,TEN,RB,3,IND,13,19,3000,1.1
183,14687,Bernard Pierce,JAX,RB,3,NE,29,23,3000,1.1
185,17254,Jarryd Hayne,SF,RB,3,ARI,16,20,3000,1
186,16210,Jay Prosch,HOU,FB,4,ATL,17,32,3000,0.9
186,16955,Malcolm Johnson,CLE,FB,4,LAC,10,19,3000,0.9
186,16887,Mike Davis,SF,RB,4,GB,16,22,3000,0.9
189,15230,Stepfan Taylor,ARI,RB,3,SF,22,20,3000,0.8
189,16427,Ka'Deem Carey,CHI,RB,3,SEA,23,3,3000,0.8
189,15256,Christine Michael,DAL,RB,4,NO,30,13,3000,0.8
192,15256,Christine Michael,DAL,RB,3,ATL,19,32,3000,0.7
192,15631,Derrick Coleman,SEA,FB,3,CHI,27,16,3000,0.7
192,16287,Juwan Thompson,DEN,RB,3,DET,29,29,3000,0.7
192,733,Jerome Felton,BUF,FB,4,NYG,25,23,3000,0.7
196,13158,Shaun Draughn,CLE,RB,3,OAK,32,31,3000,0.6
196,16210,Jay Prosch,HOU,FB,3,TB,20,27,3000,0.6
196,14891,Tommy Bohanon,NYJ,FB,4,MIA,20,16,3000,0.6
196,11969,Darrel Young,WAS,FB,4,PHI,13,5,3000,0.6
196,16427,Ka'Deem Carey,CHI,RB,4,OAK,31,20,3000,0.6
196,13158,Shaun Draughn,CLE,RB,4,LAC,10,31,3000,0.6
196,1589,John Kuhn,GB,FB,4,SF,29,28,3000,0.6
196,17254,Jarryd Hayne,SF,RB,4,GB,16,22,3000,0.6
196,15230,Stepfan Taylor,ARI,RB,4,LAR,7,27,3000,0.6
196,13527,Tyler Clutts,DAL,FB,4,NO,30,13,3000,0.6
206,14891,Tommy Bohanon,NYJ,FB,3,PHI,15,13,3000,0.5
206,16144,Dri Archer,PIT,RB,4,BAL,27,5,3000,0.5
206,15555,Zach Line,MIN,FB,4,DEN,1,19,3000,0.5
209,13527,Tyler Clutts,DAL,FB,3,ATL,19,32,3000,0.4
209,16869,Jalston Fowler,TEN,RB,3,IND,13,19,3000,0.4
209,14789,Jamize Olawale,OAK,FB,3,CLE,17,28,3000,0.4
209,16056,James White,NE,RB,3,JAX,9,6,3300,0.4
209,16989,Marcus Murphy,NO,RB,3,CAR,4,7,3000,0.4
209,15555,Zach Line,MIN,FB,3,LAC,14,25,3000,0.4
209,14620,Will Johnson,PIT,FB,3,LAR,12,29,3000,0.4
209,733,Jerome Felton,BUF,FB,3,MIA,10,9,3000,0.4
209,16307,Charcandrick West,KC,RB,3,GB,14,19,3000,0.4
209,14620,Will Johnson,PIT,FB,4,BAL,27,5,3000,0.4
209,14917,Rex Burkhead,CIN,RB,4,KC,32,3,3000,0.4
220,17030,Tyler Varga,IND,RB,3,TEN,7,12,3000,0.3
220,15191,Austin Johnson,NO,FB,3,CAR,4,7,3000,0.3
220,14421,Isaiah Pead,LAR,RB,3,PIT,30,5,3000,0.3
220,17050,Thomas Rawls,SEA,RB,3,CHI,27,16,3000,0.3
220,16928,Michael Burton,DET,FB,3,DEN,1,12,3000,0.3
220,14538,Jorvorskie Lane,TB,FB,4,CAR,3,14,3000,0.3
220,14789,Jamize Olawale,OAK,FB,4,CHI,24,12,3000,0.3
220,11737,Cedric Peerman,CIN,RB,4,KC,32,3,3000,0.3
220,15631,Derrick Coleman,SEA,FB,4,DET,29,23,3000,0.3
229,16008,Orleans Darkwa,NYG,RB,3,WAS,3,1,3000,0.2
229,11737,Cedric Peerman,CIN,RB,3,BAL,18,11,3000,0.2
229,14538,Jorvorskie Lane,TB,FB,3,HOU,21,14,3000,0.2
229,15596,Chase Reynolds,LAR,RB,3,PIT,30,5,3000,0.2
229,15565,Jonas Gray,MIA,RB,3,BUF,31,8,null,0.2
229,13102,Jordan Todman,PIT,RB,4,BAL,27,5,3000,0.2
229,16008,Orleans Darkwa,NYG,RB,4,BUF,27,6,3000,0.2
229,15596,Chase Reynolds,LAR,RB,4,ARI,4,10,3000,0.2
229,16989,Marcus Murphy,NO,RB,4,DAL,11,26,3000,0.2
238,12774,Stevan Ridley,NYJ,RB,3,PHI,15,13,null,0.1
238,17023,Zach Zenner,DET,RB,3,DEN,1,12,3000,0.1
238,13653,Richie Brockel,CAR,FB,4,TB,18,29,2500,0.1
238,17234,Alonzo Harris,GB,RB,4,SF,29,28,3000,0.1
242,16120,Nikita Whitlock,NYG,RB,3,WAS,3,1,3000,0
242,16834,Tevin Coleman,ATL,RB,3,DAL,3,10,4500,0
242,16142,Terrance West,TEN,RB,3,IND,13,19,3400,0
242,13991,Vick Ballard,IND,RB,3,TEN,7,12,null,0
242,17016,Terrence Magee,BAL,RB,3,CIN,5,26,3000,0
242,15018,Denard Robinson,JAX,RB,3,NE,29,23,3000,0
242,14821,Edwin Baker,NO,RB,3,CAR,null,null,null,0
242,2262,Tim Hightower,NO,RB,3,CAR,null,null,null,0
242,13653,Richie Brockel,CAR,FB,3,NO,26,22,2500,0
242,15185,Kenjon Barner,PHI,RB,3,NYJ,2,1,3000,0
242,13124,DeMarco Murray,PHI,RB,3,NYJ,2,1,6600,0
242,11792,Arian Foster,HOU,RB,3,TB,20,27,7100,0
242,15202,Mike James,TB,RB,3,HOU,21,14,3000,0
242,16699,Fitzgerald Toussaint,PIT,RB,3,LAR,12,29,null,0
242,15010,Kerwynn Williams,ARI,RB,3,SF,22,20,3000,0
242,4640,Reggie Bush,SF,RB,3,ARI,16,20,3800,0
242,13800,Marcus Thigpen,BUF,RB,3,MIA,10,24,3000,0
242,13719,Bryce Brown,BUF,RB,3,MIA,null,null,null,0
242,14501,LaMichael James,MIA,RB,3,BUF,null,null,null,0
242,12649,Will Tukuafu,SEA,FB,3,CHI,27,16,3000,0
242,17026,John Crockett,GB,RB,3,KC,24,1,null,0
242,16966,Aaron Ripkowski,GB,FB,3,KC,24,1,3000,0
242,17016,Terrence Magee,BAL,RB,4,PIT,15,2,null,0
242,16699,Fitzgerald Toussaint,PIT,RB,4,BAL,27,5,null,0
242,16732,Demitrius Bronson,MIA,RB,4,NYJ,null,null,null,0
242,14501,LaMichael James,MIA,RB,4,NYJ,null,null,null,0
242,12774,Stevan Ridley,NYJ,RB,4,MIA,20,16,null,0
242,16255,Storm Johnson,JAX,RB,4,IND,null,null,null,0
242,13991,Vick Ballard,IND,RB,4,JAX,null,null,null,0
242,15018,Denard Robinson,JAX,RB,4,IND,23,25,3000,0
242,17030,Tyler Varga,IND,RB,4,JAX,28,26,3000,0
242,16240,Zurlon Tipton,IND,RB,4,JAX,28,26,null,0
242,13800,Marcus Thigpen,BUF,RB,4,NYG,25,13,3000,0
242,16120,Nikita Whitlock,NYG,RB,4,BUF,27,6,3000,0
242,13719,Bryce Brown,BUF,RB,4,NYG,null,null,null,0
242,11932,LeSean McCoy,BUF,RB,4,NYG,25,23,5600,0
242,15202,Mike James,TB,RB,4,CAR,3,14,3000,0
242,15185,Kenjon Barner,PHI,RB,4,WAS,6,2,3000,0
242,13063,Taiwan Jones,OAK,RB,4,CHI,24,12,3000,0
242,11439,Antone Smith,ATL,RB,4,HOU,null,null,null,0
242,14719,Jonathan Grimes,HOU,RB,4,ATL,17,32,3100,0
242,16834,Tevin Coleman,ATL,RB,4,HOU,14,9,4400,0
242,16307,Charcandrick West,KC,RB,4,CIN,9,18,3000,0
242,8604,Donald Brown,LAC,RB,4,CLE,22,30,3000,0
242,16966,Aaron Ripkowski,GB,FB,4,SF,29,28,3000,0
242,14421,Isaiah Pead,LAR,RB,4,ARI,4,10,3000,0
242,15224,Andre Ellington,ARI,RB,4,LAR,7,27,5400,0
242,14821,Edwin Baker,NO,RB,4,DAL,null,null,null,0
242,15191,Austin Johnson,NO,FB,4,DAL,11,26,3000,0
242,2262,Tim Hightower,NO,RB,4,DAL,null,null,null,0
242,12386,Marshawn Lynch,SEA,RB,4,DET,29,23,7200,0
242,12323,Joique Bell,DET,RB,4,SEA,3,2,3600,0
242,12649,Will Tukuafu,SEA,FB,4,DET,29,23,3000,0
242,16928,Michael Burton,DET,FB,4,SEA,3,2,3000,0
